,layer,pos,prob
201,25,1,0.0041904267854988575
202,25,2,0.28375813364982605
203,25,3,0.011737748049199581
204,25,4,0.005876829382032156
205,25,5,0.007162577472627163
206,25,6,0.006810447201132774
207,25,7,0.02779168076813221
208,26,0,0.0053479899652302265
209,26,1,0.004461623262614012
210,26,2,0.23607014119625092
211,26,3,0.010525008663535118
212,26,4,0.0058575882576406
213,26,5,0.006875663064420223
214,26,6,0.006508402060717344
215,26,7,0.04399026930332184
216,27,0,0.005333296488970518
217,27,1,0.004892677068710327
218,27,2,0.22721536457538605
219,27,3,0.010169616900384426
220,27,4,0.005816589575260878
221,27,5,0.006869069766253233
222,27,6,0.006270865444093943
223,27,7,0.06504479050636292
224,28,0,0.005281573627144098
225,28,1,0.004882805980741978
226,28,2,0.18112130463123322
227,28,3,0.009423854760825634
228,28,4,0.005919898860156536
229,28,5,0.007204921916127205
230,28,6,0.0062034036964178085
231,28,7,0.08524544537067413
232,29,0,0.005220603197813034
233,29,1,0.005113034043461084
234,29,2,0.14763091504573822
235,29,3,0.010281872004270554
236,29,4,0.006275511812418699
237,29,5,0.00737012131139636
238,29,6,0.005940802861005068
239,29,7,0.1989094763994217
240,30,0,0.005197732709348202
241,30,1,0.0052926549687981606
242,30,2,0.11447685956954956
243,30,3,0.012128523550927639
244,30,4,0.006799414753913879
245,30,5,0.007664811331778765
246,30,6,0.005851496942341328
247,30,7,0.26821860671043396
248,31,0,0.005185773596167564
249,31,1,0.005200857296586037
250,31,2,0.0631522685289383
251,31,3,0.008717803284525871
252,31,4,0.006905457936227322
253,31,5,0.007624540477991104
254,31,6,0.005698038265109062
255,31,7,0.4417087733745575
256,32,0,0.005180482752621174
257,32,1,0.005212427582591772
258,32,2,0.05074113607406616
259,32,3,0.006991679314523935
260,32,4,0.006661355495452881
261,32,5,0.006962891668081284
262,32,6,0.005636569578200579
263,32,7,0.4675825536251068
264,33,0,0.005174085032194853
265,33,1,0.005262263584882021
266,33,2,0.046653542667627335
267,33,3,0.006910214200615883
268,33,4,0.006599659565836191
269,33,5,0.006729399785399437
270,33,6,0.0056724706664681435
271,33,7,0.460381418466568
272,34,0,0.005166605580598116
273,34,1,0.005255525931715965
274,34,2,0.030804136767983437
275,34,3,0.00694650411605835
276,34,4,0.006712138652801514
277,34,5,0.006371705327183008
278,34,6,0.005666102282702923
279,34,7,0.5083157420158386
280,35,0,0.0051594870164990425
281,35,1,0.005202304106205702
282,35,2,0.021732505410909653
283,35,3,0.006233214400708675
284,35,4,0.006580577697604895
285,35,5,0.0063239154405891895
286,35,6,0.00564734498038888
287,35,7,0.502983033657074
288,36,0,0.005167840979993343
289,36,1,0.0051708100363612175
290,36,2,0.019931873306632042
291,36,3,0.006187437567859888
292,36,4,0.0065312995575368404
293,36,5,0.0062668356113135815
294,36,6,0.005553273018449545
295,36,7,0.5270748734474182
296,37,0,0.0051817321218550205
297,37,1,0.005168232135474682
298,37,2,0.018998892977833748
299,37,3,0.006185908801853657
300,37,4,0.006485839374363422
301,37,5,0.006110661663115025
302,37,6,0.005318940617144108
303,37,7,0.5317371487617493
304,38,0,0.00518872169777751
305,38,1,0.005199656821787357
306,38,2,0.01431058719754219
307,38,3,0.006207573693245649
308,38,4,0.006493774708360434
309,38,5,0.0061951009556651115
310,38,6,0.005351944826543331
311,38,7,0.5251533389091492
312,39,0,0.00519912876188755
313,39,1,0.005190659314393997
314,39,2,0.014439904130995274
315,39,3,0.006174059119075537
316,39,4,0.006459642201662064
317,39,5,0.006159299518913031
318,39,6,0.0053417859598994255
319,39,7,0.5284891724586487
320,40,0,0.005206739995628595
321,40,1,0.005129952449351549
322,40,2,0.012010416015982628
323,40,3,0.00608766870573163
324,40,4,0.006397811230272055
325,40,5,0.005940458737313747
326,40,6,0.005306391045451164
327,40,7,0.5222796201705933
328,41,0,0.005211786832660437
329,41,1,0.005102742929011583
330,41,2,0.011471746489405632
331,41,3,0.00603966461494565
332,41,4,0.0062724389135837555
333,41,5,0.00590139115229249
334,41,6,0.005296131130307913
335,41,7,0.5088132619857788
336,42,0,0.0052144187502563
337,42,1,0.005222844425588846
338,42,2,0.00696008512750268
339,42,3,0.005703830625861883
340,42,4,0.006003749556839466
341,42,5,0.0057299756444990635
342,42,6,0.005266320891678333
343,42,7,0.561512291431427
344,43,0,0.005208630580455065
345,43,1,0.005278455559164286
346,43,2,0.006137050688266754
347,43,3,0.0056528132408857346
348,43,4,0.005865614861249924
349,43,5,0.005580177530646324
350,43,6,0.005268855951726437
351,43,7,0.5735605955123901
352,44,0,0.005204216111451387
353,44,1,0.0053072767332196236
354,44,2,0.006025207228958607
355,44,3,0.005351303610950708
356,44,4,0.005655255634337664
357,44,5,0.005444664973765612
358,44,6,0.0052533275447785854
359,44,7,0.5687365531921387
360,45,0,0.00520738773047924
361,45,1,0.0053080348297953606
362,45,2,0.006096698809415102
363,45,3,0.005331110209226608
364,45,4,0.0054701026529073715
365,45,5,0.005415766965597868
366,45,6,0.005244400352239609
367,45,7,0.557194709777832
368,46,0,0.0052236285991966724
369,46,1,0.005320406053215265
370,46,2,0.005325896665453911
371,46,3,0.0052930149249732494
372,46,4,0.005330317188054323
373,46,5,0.0052842688746750355
374,46,6,0.005237642675638199
375,46,7,0.5536516904830933
376,47,0,0.00527503015473485
377,47,1,0.00527503015473485
378,47,2,0.00527503015473485
379,47,3,0.00527503015473485
380,47,4,0.00527503015473485
381,47,5,0.00527503015473485
382,47,6,0.00527503015473485
383,47,7,0.5511884093284607
